Category: Tool Id: Solar Pickaxe Old Value: 334593 - Value: 334593 | Rap changed: 0%
Category: Pet Id: Titanic Nutcracker Cat Old Value: 950000000000 - Value: 9243092337 | Rap changed: -10178%
Category: Pet Id: Exquisite Parrot Old Value: 32034952 - Value: 49843428 | Rap changed: 35%
Category: Pet Id: Circuit Corgi Old Value: 21 - Value: 2606 | Rap changed: 99%
Category: Pet Id: Huge Anime Agony Old Value: 3319113232 - Value: 5009131276 | Rap changed: 33%
Category: Pet Id: Pirate Cat Old Value: 370 - Value: 142 | Rap changed: -161%
Category: Pet Id: Huge Lucki Cat Old Value: 521721614 - Value: 965335858 | Rap changed: 45%
Category: Pet Id: Zebra Old Value: 1881 - Value: 1881 | Rap changed: 0%
Category: Pet Id: Cloud Cat Old Value: 45104 - Value: 229 | Rap changed: -19597%
Category: Pet Id: Zebra Old Value: 1881 - Value: 1393272 | Rap changed: 99%
Category: Pet Id: Rave Troll Old Value: 344 - Value: 13706 | Rap changed: 97%
Category: Pet Id: Melted Rock Old Value: 43565 - Value: 43565 | Rap changed: 0%
Category: Pet Id: Huge Shiba Old Value: 8800000000 - Value: 1007285440 | Rap changed: -774%
Category: Pet Id: Huge Forest Wyvern Old Value: 1540476815 - Value: 795645015 | Rap changed: -94%
Category: Pet Id: Wyvern of Hades Old Value: 1144160 - Value: 3626 | Rap changed: -31455%
Category: Pet Id: Unicorn Dragon Old Value: 14282373 - Value: 14282373 | Rap changed: 0%
Category: Pet Id: Mining Cat Old Value: 177 - Value: 177 | Rap changed: 0%
Category: Pet Id: Huge Guard Dominus Old Value: 25092339 - Value: 99598108 | Rap changed: 74%
Category: Pet Id: Cyborg Dominus Old Value: 178763 - Value: 1133 | Rap changed: -15678%
Category: Pet Id: Huge Sleipnir Old Value: 721420371 - Value: 1547702999 | Rap changed: 53%
Category: Pet Id: Ice Bunny Old Value: 1130 - Value: 15055 | Rap changed: 92%
Category: Pet Id: Huge Atlantean Dolphin Old Value: 1101702304 - Value: 1101702304 | Rap changed: 0%
Category: Pet Id: Sun Angelus Old Value: 197110 - Value: 197110 | Rap changed: 0%
Category: Pet Id: Calico Cat Old Value: 300000 - Value: 237 | Rap changed: -126483%
Category: Pet Id: Holographic Monkey Old Value: 900 - Value: 115800 | Rap changed: 99%
Category: Pet Id: Hell Fox Old Value: 2562 - Value: 301 | Rap changed: -752%
Category: Pet Id: Rock Cat Old Value: 3306 - Value: 3287 | Rap changed: -1%
Category: Pet Id: Cosmic Axolotl Old Value: 10185498 - Value: 4387282 | Rap changed: -133%
Category: Pet Id: Titanic Leprechaun Dog Old Value: 9165141900 - Value: 9482352347 | Rap changed: 3%
Category: Pet Id: Titanic Snow Elf Old Value: 9478202326 - Value: 16671327364 | Rap changed: 43%
Category: Pet Id: Hot Air Balloon Dog Old Value: 549 - Value: 498 | Rap changed: -11%
Category: Pet Id: Surfboard Axolotl Old Value: 729 - Value: 729 | Rap changed: 0%
Category: Pet Id: Matryoshka Capybara Old Value: 6601525 - Value: 183554413 | Rap changed: 96%
Category: Pet Id: Electric Penguin Old Value: 3741678 - Value: 406 | Rap changed: -921496%
Category: Pet Id: Scorpion Old Value: 18160 - Value: 2047 | Rap changed: -788%
Category: Pet Id: Unicorn Dragon Old Value: 14282373 - Value: 4461010 | Rap changed: -221%
Category: Pet Id: Huge Chroma Unicorn Old Value: 18000000000 - Value: 1167597861 | Rap changed: -1442%
Category: Pet Id: Balloon Corgi Old Value: 410025732 - Value: 14349090 | Rap changed: -2758%
Category: Pet Id: Blue Slime Old Value: 110000 - Value: 95200 | Rap changed: -16%
Category: Pet Id: Holiday Hedgehog Old Value: 1899 - Value: 1630 | Rap changed: -17%
Category: Pet Id: Huge Rainbow Slime Old Value: 77858234 - Value: 178177552 | Rap changed: 56%
Category: Pet Id: Haxolotl Old Value: 50000 - Value: 984 | Rap changed: -4982%
Category: Pet Id: Huge Forcefield Cat Old Value: 2300000000 - Value: 745709387 | Rap changed: -209%
Category: Pet Id: Quantum Dominus Old Value: 426 - Value: 1538 | Rap changed: 72%
Category: Pet Id: Huge Gamer Shiba Old Value: 4380285105 - Value: 4380285105 | Rap changed: 0%
Category: Pet Id: Atlantean Stingray Old Value: 339688872 - Value: 10303846 | Rap changed: -3197%
Category: Pet Id: Hydra Old Value: 11429 - Value: 17556 | Rap changed: 34%
Category: Pet Id: Pinecone Porcupine Old Value: 209225830 - Value: 17405681 | Rap changed: -1103%
Category: Pet Id: Fairy Bee Old Value: 134 - Value: 1000 | Rap changed: 86%
Category: Pet Id: Clout Cat Old Value: 156977791 - Value: 7135787 | Rap changed: -2100%
Category: Pet Id: Hacked Skeleton Old Value: 928 - Value: 928 | Rap changed: 0%
Category: Pet Id: Stingray Old Value: 20000 - Value: 1648 | Rap changed: -1114%
Category: Pet Id: Huge Evolved Bison Old Value: 72710298 - Value: 14003999921 | Rap changed: 99%
Category: Pet Id: Librarian Beaver Old Value: 57103 - Value: 12565 | Rap changed: -355%
Category: Pet Id: Stunt Unicorn Old Value: 2027971835 - Value: 2027971835 | Rap changed: 0%
Category: Pet Id: Atlantean Orca Old Value: 6823519 - Value: 6823519 | Rap changed: 0%
Category: Pet Id: Frostbyte Narwhal Old Value: 45000 - Value: 326 | Rap changed: -13704%
Category: Pet Id: Nutcracker Bunny Old Value: 201 - Value: 79 | Rap changed: -155%
Category: Pet Id: Blimp Dragon Old Value: 4000 - Value: 7617 | Rap changed: 47%
Category: Pet Id: Turtle Old Value: 1151355 - Value: 1151355 | Rap changed: 0%
Category: Pet Id: Huge Atomic Forged Shark Old Value: 52771344 - Value: 327262258 | Rap changed: 83%
Category: Pet Id: Camel Old Value: 2247 - Value: 2247 | Rap changed: 0%
Category: Pet Id: Fairy Ladybug Old Value: 770 - Value: 177 | Rap changed: -336%
Category: Pet Id: Mech Dino Old Value: 11822239 - Value: 14218295 | Rap changed: 16%
Category: Pet Id: Sun Angelus Old Value: 197110 - Value: 19839 | Rap changed: -894%
Category: Pet Id: Huge Valentines Bear Old Value: 199892737 - Value: 315808604 | Rap changed: 36%
Category: Pet Id: Camel Old Value: 2247 - Value: 4135 | Rap changed: 45%
Category: Pet Id: Kraken Old Value: 1053 - Value: 44085 | Rap changed: 97%
Category: Pet Id: Huge Matrix Monkey Old Value: 25000000000 - Value: 1954299199 | Rap changed: -1180%
Category: Pet Id: Huge Present Chest Mimic Old Value: 23599999979 - Value: 923291882 | Rap changed: -2457%
Category: Pet Id: Vampire Bat Old Value: 6000 - Value: 6000 | Rap changed: 0%
Category: Pet Id: Queen Piggy Old Value: 2012 - Value: 2589 | Rap changed: 22%
Category: Pet Id: Cool Corgi Old Value: 326741404 - Value: 12267797 | Rap changed: -2564%
Category: Pet Id: Galaxy Fox Old Value: 2581 - Value: 95810 | Rap changed: 97%
Category: Pet Id: Evil Gorilla Old Value: 6086 - Value: 6086 | Rap changed: 0%
Category: Pet Id: Jelly Butterfly Old Value: 1111 - Value: 60017 | Rap changed: 98%
Category: Pet Id: Lumi Axolotl Old Value: 9047768 - Value: 922691 | Rap changed: -881%
Category: Pet Id: Huge Strawberry Cow Old Value: 497595550 - Value: 4807132186 | Rap changed: 89%
Category: Pet Id: Penguin Old Value: 12192 - Value: 12192 | Rap changed: 0%
Category: Pet Id: Pentangelus Old Value: 6566 - Value: 9867 | Rap changed: 33%
Category: Pet Id: Huge Pixel Cat Old Value: 69944388 - Value: 69944388 | Rap changed: 0%
Category: Pet Id: Huge Techno Cat Old Value: 275192272 - Value: 133807195 | Rap changed: -106%
Category: Pet Id: Huge Chroma Phoenix Old Value: 12412480068 - Value: 38552634 | Rap changed: -32097%
Category: Pet Id: Nightfall Wolf Old Value: 3078044377 - Value: 44439919 | Rap changed: -6827%
Category: Pet Id: Cat Magician Old Value: 1 - Value: 749 | Rap changed: 99%
Category: Pet Id: Anime Corgi Old Value: 300000000 - Value: 11292650 | Rap changed: -2557%
Category: Pet Id: Huge Clover Butterfly Old Value: 39140666 - Value: 1721111991 | Rap changed: 97%
Category: Pet Id: Rabbit Old Value: 1 - Value: 673566 | Rap changed: 99%
Category: Pet Id: Tiedye Cat Old Value: 709386583 - Value: 5967638 | Rap changed: -11788%
Category: Pet Id: Knight Slime Old Value: 600000 - Value: 1229339 | Rap changed: 51%
Category: Pet Id: Huge Meebo in a Spaceship Old Value: 51523701 - Value: 538115494 | Rap changed: 90%
Category: Pet Id: Chick Old Value: 202112 - Value: 450 | Rap changed: -44814%
Category: Pet Id: Seal Old Value: 939599 - Value: 285 | Rap changed: -329584%
Category: Pet Id: Mosaic Corgi Old Value: 13500082 - Value: 133532713 | Rap changed: 89%
Category: Pet Id: Huge Axolotl Old Value: 515537942 - Value: 573129540 | Rap changed: 10%
Category: Pet Id: Pink Poodle Old Value: 1080161 - Value: 1118736 | Rap changed: 3%
Category: Pet Id: Frost Bear Old Value: 4950 - Value: 423 | Rap changed: -1071%
Category: Pet Id: Huge Clover Griffin Old Value: 2322181684 - Value: 99565516 | Rap changed: -2233%
Category: Pet Id: Kangaroo Old Value: 11088 - Value: 11088 | Rap changed: 0%
Category: Pet Id: Fire Cat Old Value: 2785 - Value: 196 | Rap changed: -1321%
Category: Pet Id: Hacked Computer Old Value: 706 - Value: 706 | Rap changed: 0%
Category: Pet Id: Gamer Shiba Old Value: 924084 - Value: 680869 | Rap changed: -36%
Category: Pet Id: Poseidon Dog Old Value: 600 - Value: 317 | Rap changed: -90%
Category: Pet Id: Silver Stag Old Value: 55288000 - Value: 538217 | Rap changed: -10173%
Category: Pet Id: Huge Storm Axolotl Old Value: 1192283207 - Value: 165345828 | Rap changed: -622%
Category: Pet Id: Huge Rich Cat Old Value: 40580225 - Value: 37349107 | Rap changed: -9%
Category: Pet Id: Huge Masked Fox Old Value: 417821411 - Value: 3000000626 | Rap changed: 86%
Category: Pet Id: Stunt Chick Old Value: 424080548 - Value: 424080548 | Rap changed: 0%
Category: Pet Id: Research Cat Old Value: 21878 - Value: 127 | Rap changed: -17127%
Category: Pet Id: Huge Pterodactyl Old Value: 292573105 - Value: 102286995 | Rap changed: -187%
Category: Pet Id: Relic Bat Old Value: 57915 - Value: 35 | Rap changed: -165372%
Category: Pet Id: Huge Pirate Parrot Old Value: 1101120563 - Value: 82886394 | Rap changed: -1229%
Category: Pet Id: Huge Emoji Cat Old Value: 778749780 - Value: 778749780 | Rap changed: 0%
Category: Pet Id: Huge Cupid Corgi Old Value: 3075366087 - Value: 451822013 | Rap changed: -581%
Category: Pet Id: Huge Cheerful Yeti Old Value: 337518858 - Value: 337518858 | Rap changed: 0%
Category: Pet Id: Huge Comet Agony Old Value: 4531957990 - Value: 3779071196 | Rap changed: -20%
Category: Pet Id: Goat Old Value: 200620 - Value: 6867 | Rap changed: -2822%
Category: Pet Id: Huge Goblin Old Value: 4930149340 - Value: 4930149340 | Rap changed: 0%
Category: Pet Id: Huge Tiedye Axolotl Old Value: 72348801 - Value: 72348801 | Rap changed: 0%
Category: Pet Id: Tech Chest Mimic Old Value: 3035342 - Value: 492208 | Rap changed: -517%
Category: Pet Id: Huge Holiday Dove Old Value: 565281107 - Value: 73687872 | Rap changed: -668%
Category: Pet Id: Storm Dominus Old Value: 262816855 - Value: 9189461 | Rap changed: -2760%
Category: Pet Id: Huge Neon Cat Old Value: 15999999978 - Value: 659997703 | Rap changed: -2325%
Category: Pet Id: Snow Dog Old Value: 244 - Value: 9000 | Rap changed: 97%
Category: Pet Id: Atlantean Orca Old Value: 6823519 - Value: 43334504 | Rap changed: 84%
Category: Pet Id: Abyssal Kraken Old Value: 534 - Value: 1610 | Rap changed: 66%
Category: Pet Id: Huge Nice Cat Old Value: 40000000000 - Value: 113200163 | Rap changed: -35236%
Category: Pet Id: Frost Hamster Old Value: 331 - Value: 3401 | Rap changed: 90%
Category: Pet Id: Abyssal Parrot Old Value: 4977 - Value: 270 | Rap changed: -1744%
Category: Pet Id: Reaper Cat Old Value: 731 - Value: 838216 | Rap changed: 99%
Category: Pet Id: Huge Hell Rock Old Value: 4051462682 - Value: 30115128 | Rap changed: -13354%
Category: Pet Id: Hologram Tiger Old Value: 6546308 - Value: 15967198 | Rap changed: 59%
Category: Pet Id: Cartoon Corgi Old Value: 229599144 - Value: 12384040 | Rap changed: -1754%
Category: Pet Id: Happy Rock Old Value: 6436 - Value: 2455 | Rap changed: -163%
Category: Pet Id: Huge Pastel Sock Bear Old Value: 1301839998 - Value: 45178572 | Rap changed: -2782%
Category: Pet Id: Cold Ladybug Old Value: 237 - Value: 469 | Rap changed: 49%
Category: Pet Id: Broomstick Cat Old Value: 154 - Value: 6640 | Rap changed: 97%
Category: Pet Id: Bull Old Value: 4784 - Value: 842 | Rap changed: -469%
Category: Pet Id: Demolition Cat Old Value: 8340 - Value: 8340 | Rap changed: 0%
Category: Pet Id: Huge Storm Dominus Old Value: 667285843 - Value: 160515611 | Rap changed: -316%
Category: Pet Id: Huge Lucki Old Value: 4451805182 - Value: 211796653 | Rap changed: -2002%
Category: Pet Id: Silver Bison Old Value: 29000 - Value: 1719 | Rap changed: -1588%
Category: Pet Id: Huge Sea Dragon Old Value: 2410000006 - Value: 66135146 | Rap changed: -3545%
Category: Pet Id: Humble Hen Old Value: 200000 - Value: 377295 | Rap changed: 46%
Category: Pet Id: Jolly Cat Old Value: 2898 - Value: 58110 | Rap changed: 95%
Category: Pet Id: Penguin Old Value: 12192 - Value: 1212 | Rap changed: -906%
Category: Pet Id: Turtle in a Bucket Old Value: 238 - Value: 1100094 | Rap changed: 99%
Category: Pet Id: Frostbyte Husky Old Value: 688 - Value: 483 | Rap changed: -43%
Category: Pet Id: Colorful Firefly Old Value: 486 - Value: 204 | Rap changed: -139%
Category: Pet Id: Melted Rock Old Value: 43565 - Value: 2 | Rap changed: -2178150%
Category: Pet Id: King Cow Old Value: 298 - Value: 930 | Rap changed: 67%
Category: Pet Id: Titanic Jelly Wizard Old Value: 45000000000 - Value: 10163436127 | Rap changed: -343%
Category: Pet Id: Alien Parasite Old Value: 810 - Value: 810 | Rap changed: 0%
Category: Pet Id: Blue Fish Old Value: 68279 - Value: 68279 | Rap changed: 0%
Category: Pet Id: Quokka Old Value: 1761 - Value: 10212 | Rap changed: 82%
Category: Pet Id: Huge Kawaii Dragon Old Value: 2060309374 - Value: 61600000429 | Rap changed: 96%
Category: Pet Id: Enchanted Cat Old Value: 132 - Value: 132 | Rap changed: 0%
Category: Pet Id: Hell Rock Old Value: 199 - Value: 2944 | Rap changed: 93%
Category: Pet Id: Nature Axolotl Old Value: 34722310 - Value: 6099984 | Rap changed: -470%
Category: Pet Id: Cosmic Axolotl Old Value: 10185498 - Value: 9478240 | Rap changed: -8%
Category: Pet Id: Titanic Nightmare Cat Old Value: 60727326725 - Value: 60727326725 | Rap changed: 0%
Category: Pet Id: Crystal Deer Old Value: 60828404 - Value: 5641817 | Rap changed: -979%
Category: Pet Id: Huge Jelly Butterfly Old Value: 1000000004 - Value: 104076677384 | Rap changed: 99%
Category: Pet Id: Huge Pufferfish Old Value: 427445225 - Value: 10331999995 | Rap changed: 95%
Category: Pet Id: Cheerful Yeti Old Value: 7900 - Value: 3235 | Rap changed: -145%
Category: Pet Id: Huge Chad Bunny Old Value: 5930000003 - Value: 4310784785 | Rap changed: -38%
Category: Pet Id: African Wild Dog Old Value: 5397 - Value: 128437 | Rap changed: 95%
Category: Pet Id: Retro Bulldog Old Value: 8396 - Value: 934903 | Rap changed: 99%
Category: Pet Id: Masked Owl Old Value: 7463 - Value: 670 | Rap changed: -1014%
Category: Pet Id: Tiki Dominus Old Value: 1087675 - Value: 5409 | Rap changed: -20009%
Category: Pet Id: Skeleton Old Value: 18566 - Value: 18566 | Rap changed: 0%
Category: Pet Id: Flower Gecko Old Value: 20000 - Value: 1004 | Rap changed: -1893%
Category: Pet Id: Student Corgi Old Value: 26456 - Value: 5757 | Rap changed: -360%
Category: Pet Id: Butterfly Old Value: 1 - Value: 427552 | Rap changed: 99%
Category: Pet Id: Goldfish Old Value: 1051 - Value: 2500000 | Rap changed: 99%
Category: Pet Id: Lumi Axolotl Old Value: 9047768 - Value: 1504 | Rap changed: -601481%
Category: Pet Id: Huge Safari Cat Old Value: 322004454 - Value: 119096218 | Rap changed: -171%
Category: Pet Id: Huge Fireball Cat Old Value: 285359617 - Value: 2708644816 | Rap changed: 89%
Category: Pet Id: Huge Mrs. Claws Old Value: 288336784 - Value: 100792030 | Rap changed: -187%
Category: Pet Id: Shimmering Octopus Old Value: 1453 - Value: 3240 | Rap changed: 55%
Category: Pet Id: Huge Pony Old Value: 1095762762 - Value: 1095762762 | Rap changed: 0%
Category: Pet Id: Snow Elf Old Value: 48400000 - Value: 510780 | Rap changed: -9376%
Category: Pet Id: Treasure Turtle Old Value: 520001 - Value: 1207053 | Rap changed: 56%
Category: Pet Id: Crystal Dog Old Value: 6613523 - Value: 3310667 | Rap changed: -100%
Category: Pet Id: Hell Bat Old Value: 378 - Value: 506 | Rap changed: 25%
Category: Pet Id: Holiday Balloon Cat Old Value: 14430762 - Value: 14430762 | Rap changed: 0%
Category: Pet Id: Huge Storm Agony Old Value: 1764851763 - Value: 1764851763 | Rap changed: 0%
Category: Pet Id: Sapphire Carbuncle Old Value: 1 - Value: 131 | Rap changed: 99%
Category: Pet Id: Mining Dog Old Value: 1336070 - Value: 2365 | Rap changed: -56394%
Category: Pet Id: Giraffe Old Value: 66000 - Value: 38793086 | Rap changed: 99%
Category: Pet Id: Basket Bunny Old Value: 14901 - Value: 1600000 | Rap changed: 99%
Category: Pet Id: Huge Diamond Cat Old Value: 12901849775 - Value: 5015983821 | Rap changed: -158%
Category: Pet Id: Huge Hoverboard Cat Old Value: 1546941234 - Value: 321488989 | Rap changed: -382%
Category: Pet Id: Cowboy Dog Old Value: 1468 - Value: 677 | Rap changed: -117%
Category: Pet Id: Lamb Old Value: 1768 - Value: 833 | Rap changed: -113%
Category: Pet Id: Rave Corgi Old Value: 5 - Value: 50000 | Rap changed: 99%
Category: Pet Id: Guilded Raven Old Value: 45688 - Value: 28000 | Rap changed: -64%
Category: Pet Id: Griffin Old Value: 14766 - Value: 25462 | Rap changed: 42%
Category: Pet Id: Super Corgi Old Value: 5352288 - Value: 5352288 | Rap changed: 0%
Category: Pet Id: Patchwork Bunny Old Value: 4110956 - Value: 11322300 | Rap changed: 63%
Category: Pet Id: Blurred Monkey Old Value: 2667 - Value: 2042 | Rap changed: -31%
Category: Pet Id: Alien Arachnid Old Value: 4873 - Value: 56490 | Rap changed: 91%
Category: Pet Id: Huge Jolly Penguin Old Value: 36542424 - Value: 116085403 | Rap changed: 68%
Category: Pet Id: Emerald Owl Old Value: 66303315 - Value: 1800 | Rap changed: -3683418%
Category: Pet Id: Camel Old Value: 2247 - Value: 21998 | Rap changed: 89%
Category: Pet Id: Kaiju Hydra Old Value: 32979017 - Value: 628281346 | Rap changed: 94%
Category: Pet Id: Hippo Old Value: 13578 - Value: 13578 | Rap changed: 0%
Category: Pet Id: Huge Nutcracker Squirrel Old Value: 87155552 - Value: 438849782 | Rap changed: 80%
Category: Pet Id: Nightfall Tiger Old Value: 45231983 - Value: 56590637 | Rap changed: 20%
Category: Pet Id: Gorilla Old Value: 201 - Value: 488 | Rap changed: 58%
Category: Pet Id: Hi-Tech Parrot Old Value: 272 - Value: 272 | Rap changed: 0%
Category: Pet Id: Goldfish Old Value: 1051 - Value: 11275 | Rap changed: 90%
Category: Pet Id: Huge Mosaic Lamb Old Value: 92724331 - Value: 343217528 | Rap changed: 72%
Category: Pet Id: Huge Holly Fawn Old Value: 1567827564 - Value: 10199999973 | Rap changed: 84%
Category: Pet Id: Unicorn Kitten Old Value: 893496 - Value: 712 | Rap changed: -125392%
Category: Pet Id: Mantis Shrimp Old Value: 3560000 - Value: 8578139 | Rap changed: 58%
Category: Pet Id: Huge Mining Raccoon Old Value: 74659076 - Value: 1624987310 | Rap changed: 95%
